+-------------+---------------+----------+------+----+
| first_name  |   last_name   |  salary  | year | HR |
| Robert      | Ramsay        | 200000   | 1999 | 0  |
| Joe         | Randa         | 2300000  | 2001 | 13 |
| Joe         | Randa         | 1000000  | 2000 | 15 |
| Joe         | Randa         | 910000   | 1999 | 16 |
| Joe         | Randa         | 375000   | 1998 | 9  |
| Joe         | Randa         | 220000   | 1997 | 7  |
| Joe         | Randa         | 120000   | 1996 | 6  |
| Joe         | Randa         | 109000   | 1995 | 1  |
| Willie      | Randolph      | 850000   | 1992 | 2  |
| Willie      | Randolph      | 500000   | 1991 | 0  |
| Willie      | Randolph      | 875000   | 1990 | 1  |
| Willie      | Randolph      | 875000   | 1990 | 1  |
| Willie      | Randolph      | 875000   | 1989 | 2  |
| Willie      | Randolph      | 875000   | 1988 | 2  |
| Willie      | Randolph      | 900000   | 1987 | 7  |
| Willie      | Randolph      | 1060000  | 1986 | 5  |
| Willie      | Randolph      | 600000   | 1985 | 5  |
| Pat         | Rapp          | 2000000  | 2001 | 0  |
| Pat         | Rapp          | 750000   | 2000 | 0  |
| Pat         | Rapp          | 1650000  | 1999 | 0  |
| Pat         | Rapp          | 800000   | 1998 | 0  |
| Pat         | Rapp          | 1125000  | 1997 | 1  |
| Pat         | Rapp          | 1125000  | 1997 | 0  |
| Pat         | Rapp          | 350000   | 1996 | 0  |
| Pat         | Rapp          | 161500   | 1995 | 0  |
| Pat         | Rapp          | 136000   | 1994 | 0  |
| Pat         | Rapp          | 118000   | 1993 | 0  |
| Dennis      | Rasmussen     | 185000   | 1995 | 0  |
| Dennis      | Rasmussen     | 325000   | 1993 | 0  |
| Dennis      | Rasmussen     | 805000   | 1991 | 0  |
| Dennis      | Rasmussen     | 802000   | 1990 | 0  |
| Dennis      | Rasmussen     | 802500   | 1989 | 0  |
| Dennis      | Rasmussen     | 457500   | 1988 | 0  |
| Dennis      | Rasmussen     | 457500   | 1988 | 0  |
| Dennis      | Rasmussen     | 175000   | 1987 | 0  |
| Dennis      | Rasmussen     | 175000   | 1987 | 0  |
| Dennis      | Rasmussen     | 100000   | 1986 | 0  |
| Shane       | Rawley        | 950000   | 1989 | 0  |
| Shane       | Rawley        | 900000   | 1988 | 0  |
| Shane       | Rawley        | 800000   | 1987 | 0  |
| Shane       | Rawley        | 800000   | 1986 | 0  |
| Shane       | Rawley        | 700000   | 1985 | 0  |
| Floyd       | Rayford       | 248000   | 1987 | 2  |
| Floyd       | Rayford       | 310000   | 1986 | 8  |
| Floyd       | Rayford       | 128500   | 1985 | 18 |
| Johnny      | Ray           | 1125000  | 1990 | 5  |
| Johnny      | Ray           | 850000   | 1989 | 5  |
| Johnny      | Ray           | 732000   | 1988 | 6  |
| Johnny      | Ray           | 807000   | 1987 | 5  |
| Johnny      | Ray           | 807000   | 1987 | 0  |
| Johnny      | Ray           | 757000   | 1986 | 7  |
| Johnny      | Ray           | 632000   | 1985 | 7  |
| Randy       | Ready         | 150000   | 1995 | 0  |
| Randy       | Ready         | 500000   | 1992 | 3  |
| Randy       | Ready         | 600000   | 1991 | 1  |
| Randy       | Ready         | 520000   | 1990 | 1  |
| Randy       | Ready         | 370000   | 1989 | 8  |
| Randy       | Ready         | 370000   | 1989 | 0  |
| Randy       | Ready         | 210000   | 1988 | 7  |
| Randy       | Ready         | 110000   | 1987 | 12 |
| Britt       | Reames        | 212500   | 2001 | 1  |
| Jeff        | Reardon       | 250000   | 1994 | 0  |
| Jeff        | Reardon       | 500000   | 1993 | 0  |
| Jeff        | Reardon       | 2633334  | 1992 | 0  |
| Jeff        | Reardon       | 2633334  | 1992 | 0  |
| Jeff        | Reardon       | 2533333  | 1991 | 0  |
| Jeff        | Reardon       | 1633333  | 1990 | 0  |
| Jeff        | Reardon       | 1400000  | 1989 | 0  |
| Jeff        | Reardon       | 850000   | 1988 | 0  |
| Jeff        | Reardon       | 850000   | 1986 | 0  |
| Jeff        | Reardon       | 850000   | 1985 | 0  |
| Jeff        | Reboulet      | 450000   | 2001 | 3  |
| Jeff        | Reboulet      | 575000   | 2000 | 0  |
| Jeff        | Reboulet      | 525000   | 1999 | 0  |
| Jeff        | Reboulet      | 450000   | 1998 | 1  |
| Jeff        | Reboulet      | 200000   | 1997 | 4  |
| Jeff        | Reboulet      | 350000   | 1996 | 0  |
| Jeff        | Reboulet      | 250000   | 1995 | 4  |
| Jeff        | Reboulet      | 162500   | 1994 | 3  |
| Jeff        | Reboulet      | 128000   | 1993 | 1  |
| Mark        | Redman        | 235000   | 2001 | 0  |
| Mark        | Redman        | 235000   | 2001 | 0  |
| Mark        | Redman        | 200000   | 2000 | 0  |
| Mike        | Redmond       | 300000   | 2001 | 4  |
| Mike        | Redmond       | 245000   | 2000 | 0  |
| Mike        | Redmond       | 220000   | 1999 | 1  |
| Mike        | Redmond       | 170000   | 1998 | 2  |
| Gary        | Redus         | 500000   | 1994 | 0  |
| Gary        | Redus         | 500000   | 1993 | 6  |
| Gary        | Redus         | 825000   | 1992 | 3  |
| Gary        | Redus         | 600000   | 1991 | 7  |
| Gary        | Redus         | 500000   | 1990 | 6  |
| Gary        | Redus         | 500000   | 1989 | 6  |
| Gary        | Redus         | 460000   | 1988 | 6  |
| Gary        | Redus         | 460000   | 1988 | 2  |
| Gary        | Redus         | 400000   | 1987 | 12 |
| Gary        | Redus         | 350000   | 1986 | 11 |
| Gary        | Redus         | 227500   | 1985 | 6  |
| Darren      | Reed          | 119000   | 1992 | 5  |
| Darren      | Reed          | 119000   | 1992 | 0  |
| Jerry       | Reed          | 380000   | 1990 | 0  |
| Jerry       | Reed          | 380000   | 1990 | 0  |
| Jerry       | Reed          | 265000   | 1989 | 0  |
| Jerry       | Reed          | 125000   | 1988 | 0  |
| Jerry       | Reed          | 81500    | 1986 | 0  |
| Jeff        | Reed          | 1000000  | 2000 | 4  |
| Jeff        | Reed          | 1300000  | 1999 | 2  |
| Jeff        | Reed          | 200000   | 1999 | 2  |
| Jeff        | Reed          | 1300000  | 1999 | 1  |
| Jeff        | Reed          | 200000   | 1999 | 1  |
| Jeff        | Reed          | 1500000  | 1998 | 9  |
| Jeff        | Reed          | 650000   | 1997 | 17 |
| Jeff        | Reed          | 525000   | 1996 | 8  |
| Jeff        | Reed          | 700000   | 1995 | 0  |
| Jeff        | Reed          | 600000   | 1994 | 1  |
| Jeff        | Reed          | 475000   | 1993 | 6  |
| Jeff        | Reed          | 750000   | 1992 | 0  |
| Jeff        | Reed          | 600000   | 1991 | 3  |
| Jeff        | Reed          | 345000   | 1990 | 3  |
| Jeff        | Reed          | 175000   | 1989 | 3  |
| Jeff        | Reed          | 90000    | 1988 | 1  |
| Jeff        | Reed          | 90000    | 1988 | 0  |
| Jeff        | Reed          | 72500    | 1987 | 1  |
| Jeff        | Reed          | 60000    | 1986 | 2  |
| Jody        | Reed          | 675000   | 1997 | 0  |
| Jody        | Reed          | 1000000  | 1996 | 2  |
| Jody        | Reed          | 450000   | 1995 | 4  |
| Jody        | Reed          | 750000   | 1994 | 2  |
| Jody        | Reed          | 2500000  | 1993 | 2  |
| Jody        | Reed          | 1600000  | 1992 | 3  |
| Jody        | Reed          | 850000   | 1991 | 5  |
| Jody        | Reed          | 300000   | 1990 | 5  |
| Jody        | Reed          | 175000   | 1989 | 3  |
| Jody        | Reed          | 64500    | 1988 | 1  |
| Rick        | Reed          | 6750000  | 2001 | 0  |
| Rick        | Reed          | 6750000  | 2001 | 0  |
| Rick        | Reed          | 4375000  | 2000 | 0  |
| Rick        | Reed          | 1687500  | 1999 | 0  |
| Rick        | Reed          | 1375000  | 1998 | 1  |
| Rick        | Reed          | 212000   | 1997 | 1  |
| Rick        | Reed          | 68000    | 1989 | 0  |
| Steve       | Reed          | 1600000  | 2001 | 0  |
| Steve       | Reed          | 1600000  | 2001 | 0  |
| Steve       | Reed          | 1600000  | 2000 | 0  |
| Steve       | Reed          | 1366666  | 1999 | 0  |
| Steve       | Reed          | 1000000  | 1998 | 0  |
| Steve       | Reed          | 1000000  | 1998 | 0  |
| Steve       | Reed          | 1200000  | 1997 | 0  |
| Steve       | Reed          | 450000   | 1996 | 0  |
| Steve       | Reed          | 265000   | 1995 | 0  |
| Steve       | Reed          | 185000   | 1994 | 0  |
| Steve       | Reed          | 115000   | 1993 | 0  |
| Pokey       | Reese         | 3200000  | 2001 | 9  |
| Pokey       | Reese         | 1950000  | 2000 | 12 |
| Pokey       | Reese         | 270000   | 1999 | 10 |
| Pokey       | Reese         | 220000   | 1998 | 1  |
| Pokey       | Reese         | 150000   | 1997 | 4  |
| Dan         | Reichert      | 265000   | 2001 | 0  |
| Dan         | Reichert      | 205000   | 2000 | 0  |
| Dan         | Reichert      | 200000   | 1999 | 0  |
| Kevin       | Reimer        | 725000   | 1993 | 13 |
| Kevin       | Reimer        | 210000   | 1992 | 16 |
| Chris       | Reitsma       | 200000   | 2001 | 0  |
| Bryan       | Rekar         | 1400000  | 2001 | 0  |
| Bryan       | Rekar         | 265000   | 2000 | 0  |
| Bryan       | Rekar         | 190000   | 1998 | 0  |
| Bryan       | Rekar         | 135000   | 1996 | 0  |
| Bryan       | Rekar         | 109000   | 1995 | 0  |
| Desi        | Relaford      | 475000   | 2001 | 8  |
| Desi        | Relaford      | 345000   | 2000 | 3  |
| Desi        | Relaford      | 345000   | 2000 | 2  |
| Desi        | Relaford      | 260000   | 1999 | 1  |
| Desi        | Relaford      | 170000   | 1998 | 5  |
| Mike        | Remlinger     | 1600000  | 2001 | 0  |
| Mike        | Remlinger     | 1400000  | 2000 | 0  |
| Mike        | Remlinger     | 1100000  | 1999 | 0  |
| Mike        | Remlinger     | 300000   | 1998 | 0  |
| Mike        | Remlinger     | 155000   | 1997 | 0  |
| Mike        | Remlinger     | 130000   | 1996 | 0  |
| Mike        | Remlinger     | 118500   | 1995 | 0  |
| Mike        | Remlinger     | 118500   | 1995 | 0  |
| Mike        | Remlinger     | 115000   | 1994 | 0  |
| Edgar       | Renteria      | 4500000  | 2001 | 10 |
| Edgar       | Renteria      | 2250000  | 2000 | 16 |
| Edgar       | Renteria      | 2000000  | 1999 | 11 |
| Edgar       | Renteria      | 255000   | 1998 | 3  |
| Edgar       | Renteria      | 109500   | 1997 | 4  |
| Rich        | Renteria      | 160000   | 1994 | 2  |
| Rich        | Renteria      | 109000   | 1993 | 2  |
| Rich        | Renteria      | 65500    | 1988 | 0  |
| Rick        | Reuschel      | 1350000  | 1991 | 0  |
| Rick        | Reuschel      | 1175000  | 1989 | 0  |
| Rick        | Reuschel      | 800000   | 1988 | 0  |
| Rick        | Reuschel      | 750000   | 1987 | 1  |
| Rick        | Reuschel      | 750000   | 1987 | 0  |
| Rick        | Reuschel      | 700000   | 1986 | 0  |
| Rick        | Reuschel      | 200000   | 1985 | 1  |
| Jerry       | Reuss         | 590000   | 1989 | 0  |
| Jerry       | Reuss         | 590000   | 1989 | 0  |
| Jerry       | Reuss         | 200000   | 1988 | 0  |
| Jerry       | Reuss         | 1100000  | 1987 | 0  |
| Jerry       | Reuss         | 1100000  | 1987 | 0  |
| Jerry       | Reuss         | 1100000  | 1987 | 0  |
| Jerry       | Reuss         | 1000000  | 1986 | 0  |
| Jerry       | Reuss         | 980000   | 1985 | 0  |
| Alberto     | Reyes         | 620000   | 2000 | 0  |
| Alberto     | Reyes         | 620000   | 2000 | 0  |
| Alberto     | Reyes         | 180000   | 1998 | 0  |
| Alberto     | Reyes         | 153000   | 1997 | 0  |
| Alberto     | Reyes         | 109000   | 1995 | 0  |
| Carlos      | Reyes         | 500000   | 2000 | 0  |
| Carlos      | Reyes         | 500000   | 2000 | 0  |
| Carlos      | Reyes         | 400000   | 1999 | 0  |
| Carlos      | Reyes         | 370000   | 1998 | 0  |
| Carlos      | Reyes         | 370000   | 1998 | 0  |
| Carlos      | Reyes         | 200000   | 1997 | 0  |
| Carlos      | Reyes         | 170000   | 1996 | 0  |
| Carlos      | Reyes         | 130000   | 1995 | 0  |
| Carlos      | Reyes         | 109000   | 1994 | 0  |
| Dennys      | Reyes         | 625000   | 2001 | 0  |
| Dennys      | Reyes         | 200000   | 2000 | 0  |
| Dennys      | Reyes         | 202000   | 1999 | 0  |
| Dennys      | Reyes         | 170000   | 1998 | 0  |
| Dennys      | Reyes         | 170000   | 1998 | 0  |
| Armando     | Reynoso       | 2000000  | 2001 | 0  |
| Armando     | Reynoso       | 3375000  | 2000 | 0  |
| Armando     | Reynoso       | 1625000  | 1999 | 0  |
| Armando     | Reynoso       | 1250000  | 1998 | 0  |
| Armando     | Reynoso       | 1000000  | 1997 | 1  |
| Armando     | Reynoso       | 440000   | 1996 | 0  |
| Armando     | Reynoso       | 258000   | 1995 | 0  |
| Armando     | Reynoso       | 224000   | 1994 | 0  |
| Armando     | Reynoso       | 120000   | 1993 | 2  |
| Craig       | Reynolds      | 600000   | 1989 | 2  |
| Craig       | Reynolds      | 500000   | 1988 | 1  |
| Craig       | Reynolds      | 416667   | 1987 | 4  |
| Craig       | Reynolds      | 416667   | 1986 | 6  |
| Craig       | Reynolds      | 350000   | 1985 | 4  |
| Harold      | Reynolds      | 230000   | 1994 | 0  |
| Harold      | Reynolds      | 1650000  | 1993 | 4  |
| Harold      | Reynolds      | 2166666  | 1992 | 3  |
| Harold      | Reynolds      | 1866666  | 1991 | 3  |
| Harold      | Reynolds      | 966667   | 1990 | 5  |
| Harold      | Reynolds      | 635000   | 1989 | 0  |
| Harold      | Reynolds      | 200000   | 1988 | 4  |
| Harold      | Reynolds      | 85000    | 1986 | 1  |
| R. J.       | Reynolds      | 535000   | 1990 | 0  |
| R. J.       | Reynolds      | 425000   | 1989 | 6  |
| R. J.       | Reynolds      | 290000   | 1988 | 6  |
| R. J.       | Reynolds      | 190000   | 1987 | 7  |
| R. J.       | Reynolds      | 130000   | 1986 | 9  |
| Ronn        | Reynolds      | 80000    | 1987 | 1  |
| Ronn        | Reynolds      | 66000    | 1986 | 3  |
| Shane       | Reynolds      | 7166667  | 2001 | 1  |
| Shane       | Reynolds      | 6666667  | 2000 | 1  |
| Shane       | Reynolds      | 4475000  | 1999 | 1  |
| Shane       | Reynolds      | 3325000  | 1998 | 0  |
| Shane       | Reynolds      | 2050000  | 1997 | 0  |
| Shane       | Reynolds      | 330000   | 1996 | 2  |
| Shane       | Reynolds      | 175000   | 1995 | 0  |
| Shane       | Reynolds      | 137500   | 1994 | 0  |
| Shane       | Reynolds      | 112000   | 1993 | 0  |
| Arthur      | Rhodes        | 3250000  | 2001 | 0  |
| Arthur      | Rhodes        | 2750000  | 2000 | 0  |
| Arthur      | Rhodes        | 2200000  | 1999 | 0  |
| Arthur      | Rhodes        | 2850000  | 1998 | 0  |
| Arthur      | Rhodes        | 1600000  | 1997 | 0  |
| Arthur      | Rhodes        | 300000   | 1996 | 0  |
| Arthur      | Rhodes        | 275000   | 1995 | 0  |
| Arthur      | Rhodes        | 230000   | 1994 | 0  |
| Arthur      | Rhodes        | 155000   | 1993 | 0  |
| Arthur      | Rhodes        | 109000   | 1992 | 0  |
| Arthur      | Rhodes        | 100000   | 1991 | 0  |
| Karl        | Rhodes        | 145000   | 1994 | 8  |
| Karl        | Rhodes        | 118000   | 1993 | 3  |
| Karl        | Rhodes        | 118000   | 1993 | 0  |
| Karl        | Rhodes        | 111000   | 1991 | 1  |
| Rick        | Rhoden        | 900000   | 1989 | 0  |
| Rick        | Rhoden        | 900000   | 1988 | 0  |
| Rick        | Rhoden        | 600000   | 1987 | 0  |
| Rick        | Rhoden        | 620000   | 1986 | 1  |
| Rick        | Rhoden        | 645000   | 1985 | 0  |
| Jim         | Rice          | 2354748  | 1989 | 3  |
| Jim         | Rice          | 2214865  | 1988 | 15 |
| Jim         | Rice          | 2110000  | 1987 | 13 |
| Jim         | Rice          | 1984423  | 1986 | 20 |
| Jim         | Rice          | 779227   | 1985 | 27 |
| Chris       | Richard       | 232500   | 2001 | 15 |
| Jeff        | Richardson    | 115000   | 1993 | 0  |
| Jeff        | Richardson    | 105000   | 1991 | 0  |
| Jeff        | Richardson    | 68000    | 1989 | 2  |
| John        | Riedling      | 214000   | 2001 | 0  |
| Brad        | Rigby         | 220000   | 2000 | 0  |
| Brad        | Rigby         | 220000   | 2000 | 0  |
| Brad        | Rigby         | 201500   | 1999 | 0  |
| Brad        | Rigby         | 201500   | 1999 | 0  |
| Brad        | Rigby         | 201500   | 1999 | 0  |
| Brad        | Rigby         | 201500   | 1999 | 0  |
| Brad        | Rigby         | 150000   | 1997 | 0  |
| Paul        | Rigdon        | 225000   | 2001 | 0  |
| Dave        | Righetti      | 300000   | 1995 | 0  |
| Dave        | Righetti      | 1750000  | 1994 | 0  |
| Dave        | Righetti      | 1750000  | 1994 | 0  |
| Dave        | Righetti      | 109000   | 1994 | 0  |
| Dave        | Righetti      | 109000   | 1994 | 0  |
| Dave        | Righetti      | 2250000  | 1993 | 0  |
| Dave        | Righetti      | 3500000  | 1992 | 0  |
| Dave        | Righetti      | 2500000  | 1991 | 0  |
| Dave        | Righetti      | 1550000  | 1990 | 0  |
| Dave        | Righetti      | 1450000  | 1989 | 0  |
| Dave        | Righetti      | 1300000  | 1988 | 0  |
| Dave        | Righetti      | 800000   | 1987 | 0  |
| Dave        | Righetti      | 837500   | 1986 | 0  |
| Dave        | Righetti      | 680000   | 1985 | 0  |
| Ron         | Rightnowar    | 109000   | 1995 | 0  |
| Jose        | Rijo          | 5750000  | 1995 | 0  |
| Jose        | Rijo          | 3975000  | 1994 | 0  |
| Jose        | Rijo          | 4083333  | 1993 | 1  |
| Jose        | Rijo          | 3520833  | 1992 | 0  |
| Jose        | Rijo          | 2333333  | 1991 | 0  |
| Jose        | Rijo          | 630000   | 1990 | 0  |
| Jose        | Rijo          | 457500   | 1989 | 0  |
| Jose        | Rijo          | 127500   | 1988 | 1  |
| Jose        | Rijo          | 85000    | 1986 | 0  |
| Ernie       | Riles         | 400000   | 1993 | 5  |
| Ernie       | Riles         | 400000   | 1992 | 1  |
| Ernie       | Riles         | 792500   | 1991 | 5  |
| Ernie       | Riles         | 675000   | 1990 | 8  |
| Ernie       | Riles         | 470000   | 1989 | 7  |
| Ernie       | Riles         | 250000   | 1988 | 3  |
| Ernie       | Riles         | 250000   | 1988 | 1  |
| Ernie       | Riles         | 160000   | 1987 | 4  |
| Ernie       | Riles         | 175000   | 1986 | 9  |
| Ricardo     | Rincon        | 1500000  | 2001 | 0  |
| Ricardo     | Rincon        | 1000000  | 2000 | 0  |
| Ricardo     | Rincon        | 450000   | 1999 | 0  |
| Ricardo     | Rincon        | 245000   | 1998 | 0  |
| Ricardo     | Rincon        | 150000   | 1997 | 0  |
| Armando     | Rios          | 310000   | 2001 | 14 |
| Armando     | Rios          | 310000   | 2001 | 0  |
| Armando     | Rios          | 225000   | 2000 | 10 |
| Armando     | Rios          | 200000   | 1999 | 7  |
| Billy       | Ripken        | 400000   | 1998 | 0  |
| Billy       | Ripken        | 275000   | 1997 | 3  |
| Billy       | Ripken        | 250000   | 1996 | 2  |
| Billy       | Ripken        | 200000   | 1994 | 0  |
| Billy       | Ripken        | 200000   | 1993 | 0  |
| Billy       | Ripken        | 730000   | 1992 | 4  |
| Billy       | Ripken        | 700000   | 1991 | 0  |
| Billy       | Ripken        | 215000   | 1990 | 3  |
| Billy       | Ripken        | 100000   | 1989 | 2  |
| Billy       | Ripken        | 80000    | 1988 | 2  |
| Billy       | Ripken        | 62500    | 1987 | 2  |
| Cal         | Ripken        | 6300000  | 2001 | 14 |
| Cal         | Ripken        | 6300000  | 2000 | 15 |
| Cal         | Ripken        | 6500000  | 1999 | 18 |
| Cal         | Ripken        | 6400000  | 1998 | 14 |
| Cal         | Ripken        | 6850000  | 1997 | 17 |
| Cal         | Ripken        | 6650000  | 1996 | 26 |
| Cal         | Ripken        | 6700000  | 1995 | 17 |
| Cal         | Ripken        | 5500000  | 1994 | 13 |
| Cal         | Ripken        | 5200000  | 1993 | 24 |
| Cal         | Ripken        | 2100000  | 1992 | 14 |
| Cal         | Ripken        | 2566667  | 1991 | 34 |
| Cal         | Ripken        | 1316667  | 1990 | 21 |
| Cal         | Ripken        | 2466667  | 1989 | 21 |
| Cal         | Ripken        | 1700000  | 1988 | 23 |
| Cal         | Ripken        | 1350000  | 1987 | 27 |
| Cal         | Ripken        | 1150000  | 1986 | 25 |
| Cal         | Ripken        | 800000   | 1985 | 26 |
| David       | Riske         | 200000   | 1999 | 0  |
| Bill        | Risley        | 405000   | 1998 | 0  |
| Bill        | Risley        | 380000   | 1997 | 0  |
| Bill        | Risley        | 235000   | 1996 | 0  |
| Bill        | Risley        | 135000   | 1995 | 0  |
| Bill        | Risley        | 110000   | 1994 | 0  |
| Bill        | Risley        | 109500   | 1993 | 0  |
| Todd        | Ritchie       | 1933333  | 2001 | 0  |
| Todd        | Ritchie       | 380000   | 2000 | 0  |
| Todd        | Ritchie       | 225000   | 1999 | 0  |
| Todd        | Ritchie       | 180000   | 1998 | 0  |
| Todd        | Ritchie       | 150000   | 1997 | 0  |
| Wally       | Ritchie       | 165000   | 1992 | 0  |
| Wally       | Ritchie       | 77500    | 1988 | 0  |
| Wally       | Ritchie       | 62500    | 1987 | 0  |
| Reggie      | Ritter        | 62500    | 1987 | 0  |
| Kevin       | Ritz          | 3500000  | 1998 | 0  |
| Kevin       | Ritz          | 2500000  | 1997 | 0  |
| Kevin       | Ritz          | 740000   | 1996 | 1  |
| Kevin       | Ritz          | 447223   | 1995 | 0  |
| Kevin       | Ritz          | 165000   | 1994 | 0  |
| Kevin       | Ritz          | 125000   | 1992 | 0  |
| Kevin       | Ritz          | 118000   | 1990 | 0  |
| Kevin       | Ritz          | 68000    | 1989 | 0  |
| Luis        | Rivas         | 200000   | 2001 | 7  |
| Ben         | Rivera        | 335000   | 1994 | 0  |
| Ben         | Rivera        | 185000   | 1993 | 0  |
| Ben         | Rivera        | 109000   | 1992 | 0  |
| Ben         | Rivera        | 109000   | 1992 | 0  |
| Luis        | Rivera        | 245000   | 1998 | 0  |
| Luis        | Rivera        | 450000   | 1994 | 3  |
| Luis        | Rivera        | 1075000  | 1993 | 1  |
| Luis        | Rivera        | 1075000  | 1992 | 0  |
| Luis        | Rivera        | 635000   | 1991 | 8  |
| Luis        | Rivera        | 250000   | 1990 | 7  |
| Luis        | Rivera        | 105000   | 1989 | 5  |
| Luis        | Rivera        | 70000    | 1988 | 4  |
| Luis        | Rivera        | 60000    | 1986 | 0  |
| Luis        | Rivera        | 200000   | 2000 | 0  |
| Luis        | Rivera        | 200000   | 2000 | 0  |
| Mariano     | Rivera        | 9150000  | 2001 | 0  |
| Mariano     | Rivera        | 7250000  | 2000 | 0  |
| Mariano     | Rivera        | 4250000  | 1999 | 0  |
| Mariano     | Rivera        | 750000   | 1998 | 0  |
| Mariano     | Rivera        | 550000   | 1997 | 0  |
| Mariano     | Rivera        | 131125   | 1996 | 0  |
| Mariano     | Rivera        | 109000   | 1995 | 0  |
| Roberto     | Rivera        | 109000   | 1995 | 0  |
| Ruben       | Rivera        | 1000000  | 2001 | 10 |
| Ruben       | Rivera        | 700000   | 2000 | 17 |
| Ruben       | Rivera        | 265000   | 1999 | 23 |
| Ruben       | Rivera        | 182500   | 1998 | 6  |
| Ruben       | Rivera        | 158800   | 1997 | 0  |
| Ruben       | Rivera        | 109000   | 1996 | 2  |
| Todd        | Rizzo         | 170000   | 1998 | 0  |
| Joe         | Roa           | 150000   | 1997 | 0  |
| Bert        | Roberge       | 138100   | 1986 | 0  |
| Bert        | Roberge       | 95000    | 1985 | 0  |
| Bip         | Roberts       | 2300000  | 1998 | 1  |
| Bip         | Roberts       | 2300000  | 1998 | 0  |
| Bip         | Roberts       | 1950000  | 1997 | 3  |
| Bip         | Roberts       | 1950000  | 1997 | 1  |
| Bip         | Roberts       | 2500000  | 1996 | 0  |
| Bip         | Roberts       | 2300000  | 1995 | 2  |
| Bip         | Roberts       | 1650000  | 1994 | 2  |
| Bip         | Roberts       | 3900000  | 1993 | 1  |
| Bip         | Roberts       | 1550000  | 1992 | 4  |
| Bip         | Roberts       | 675000   | 1991 | 3  |
| Bip         | Roberts       | 195000   | 1990 | 9  |
| Bip         | Roberts       | 74000    | 1989 | 3  |
| Bip         | Roberts       | 60000    | 1986 | 1  |
| Dave        | Roberts       | 212000   | 2001 | 0  |
| Dave        | Roberts       | 200000   | 1999 | 2  |
| Kevin       | Roberson      | 125000   | 1996 | 3  |
| Mike        | Robertson     | 150000   | 1997 | 0  |
| Rich        | Robertson     | 205000   | 1997 | 0  |
| Rich        | Robertson     | 140000   | 1996 | 0  |
| Rich        | Robertson     | 120000   | 1995 | 0  |
| Sid         | Roberson      | 109000   | 1995 | 0  |
| Willis      | Roberts       | 200000   | 2001 | 0  |
| Don         | Robinson      | 900000   | 1992 | 0  |
| Don         | Robinson      | 900000   | 1992 | 0  |
| Don         | Robinson      | 2450000  | 1991 | 0  |
| Don         | Robinson      | 950000   | 1990 | 2  |
| Don         | Robinson      | 900000   | 1989 | 3  |
| Don         | Robinson      | 900000   | 1988 | 1  |
| Don         | Robinson      | 795000   | 1987 | 1  |
| Don         | Robinson      | 795000   | 1987 | 0  |
| Don         | Robinson      | 670000   | 1986 | 0  |
| Don         | Robinson      | 520000   | 1985 | 1  |
| Jeff        | Robinson      | 588853   | 1992 | 0  |
| Jeff        | Robinson      | 1000000  | 1991 | 0  |
| Jeff        | Robinson      | 925000   | 1990 | 0  |
| Jeff        | Robinson      | 750000   | 1989 | 1  |
| Jeff        | Robinson      | 475000   | 1988 | 0  |
| Jeff        | Robinson      | 180000   | 1987 | 1  |
| Jeff        | Robinson      | 180000   | 1987 | 0  |
| Jeff        | Robinson      | 127500   | 1986 | 0  |
| Jeff        | Robinson      | 200000   | 1992 | 0  |
| Jeff        | Robinson      | 200000   | 1992 | 0  |
| Jeff        | Robinson      | 575000   | 1991 | 0  |
| Jeff        | Robinson      | 336000   | 1990 | 0  |
| Jeff        | Robinson      | 175000   | 1989 | 0  |
| Jeff        | Robinson      | 95000    | 1988 | 0  |
| Jeff        | Robinson      | 62500    | 1987 | 0  |
| Ron         | Robinson      | 1100000  | 1992 | 0  |
| Ron         | Robinson      | 500000   | 1990 | 0  |
| Ron         | Robinson      | 500000   | 1990 | 0  |
| Ron         | Robinson      | 350000   | 1989 | 0  |
| Ron         | Robinson      | 390000   | 1988 | 0  |
| Ron         | Robinson      | 185000   | 1987 | 0  |
| Ron         | Robinson      | 92500    | 1986 | 0  |
| Mike        | Rochford      | 115000   | 1990 | 0  |
| John        | Rocker        | 1900000  | 2001 | 0  |
| John        | Rocker        | 1900000  | 2001 | 0  |
| John        | Rocker        | 290000   | 2000 | 0  |
| John        | Rocker        | 217500   | 1999 | 0  |
| John        | Rocker        | 170000   | 1998 | 0  |
| Alex        | Rodriguez     | 22000000 | 2001 | 52 |
| Alex        | Rodriguez     | 4362500  | 2000 | 41 |
| Alex        | Rodriguez     | 3112500  | 1999 | 42 |
| Alex        | Rodriguez     | 2162500  | 1998 | 42 |
| Alex        | Rodriguez     | 1062500  | 1997 | 23 |
| Alex        | Rodriguez     | 442334   | 1996 | 36 |
| Alex        | Rodriguez     | 442333   | 1995 | 5  |
| Alex        | Rodriguez     | 442333   | 1994 | 0  |
| Carlos      | Rodriguez     | 167000   | 1995 | 0  |
| Carlos      | Rodriguez     | 109000   | 1994 | 1  |
| Felix       | Rodriguez     | 1037500  | 2001 | 0  |
| Felix       | Rodriguez     | 537500   | 2000 | 0  |
| Felix       | Rodriguez     | 250000   | 1999 | 1  |
| Felix       | Rodriguez     | 210000   | 1998 | 0  |
| Felix       | Rodriguez     | 175000   | 1997 | 0  |
| Frankie     | Rodriguez     | 580000   | 2000 | 0  |
| Frankie     | Rodriguez     | 455000   | 1999 | 0  |
